id,biosample,sample,dateCollected,depth,sra,submitter
39435317,SAMN39435317,10342_40,2017-12-14,40,SRS20134228,Luis Bolanos
39435316,SAMN39435316,10341_160,2017-11-19,160,SRS20134218,Luis Bolanos
39435315,SAMN39435315,10341_80,2017-11-19,80,SRS20134208,Luis Bolanos
39435314,SAMN39435314,10340_80,2017-10-17,80,SRS20134196,Luis Bolanos
39435313,SAMN39435313,10340_40,2017-10-17,40,SRS20134195,Luis Bolanos
36797237,SAMN36797237,174-A,2003-03-01,0,SRS18482698,Ben Temperton
36797236,SAMN36797236,164-200,2002-05-01,200,SRS18482697,Ben Temperton
36797235,SAMN36797235,164-0,2002-05-01,0,SRS18482696,Ben Temperton
36797234,SAMN36797234,155-0,2001-08-01,0,SRS18482695,Ben Temperton
36797233,SAMN36797233,138-0,2000-03-01,0,SRS18482711,Ben Temperton
36797232,SAMN36797232,136-200,2000-01-01,200,SRS18482710,Ben Temperton
36797231,SAMN36797231,136-80,2000-01-01,80,SRS18482709,Ben Temperton
36797230,SAMN36797230,136-0,2000-01-01,0,SRS18482706,Ben Temperton
36797229,SAMN36797229,134-200,1999-11-01,200,SRS18482705,Ben Temperton
36797228,SAMN36797228,134-80,1999-11-01,80,SRS18482704,Ben Temperton
36797227,SAMN36797227,134-0,1999-11-01,0,SRS18482703,Ben Temperton
36797226,SAMN36797226,113-200,1998-02-01,200,SRS18482702,Ben Temperton
36797225,SAMN36797225,113-80,1998-02-01,80,SRS18482701,Ben Temperton
36797224,SAMN36797224,113-0,1998-02-01,0,SRS18482700,Ben Temperton
36797223,SAMN36797223,108-200,1997-09-01,200,SRS18482699,Ben Temperton
36797222,SAMN36797222,108-80,1997-09-01,80,SRS18482708,Ben Temperton
36797221,SAMN36797221,108-0,1997-09-01,0,SRS18482707,Ben Temperton
36785136,SAMN36785136,91910_6_1000,2019-05-22,1000,SRS18465234,Luis Bolanos
36785135,SAMN36785135,91910_6_500,2019-05-22,500,SRS18465230,Luis Bolanos
36785134,SAMN36785134,91910_6_200,2019-05-22,200,SRS18465231,Luis Bolanos
36785133,SAMN36785133,91910_6_115,2019-05-22,115,SRS18465229,Luis Bolanos
36785132,SAMN36785132,91910_6_40,2019-05-22,40,SRS18465228,Luis Bolanos
36785131,SAMN36785131,91910_6_1,2019-05-22,1,SRS18465227,Luis Bolanos
36785130,SAMN36785130,91910_4_1000,2019-05-21,1000,SRS18465226,Luis Bolanos
36785129,SAMN36785129,91910_4_500,2019-05-21,500,SRS18465225,Luis Bolanos
36785128,SAMN36785128,91910_4_200,2019-05-21,200,SRS18465223,Luis Bolanos
36785127,SAMN36785127,91910_4_115,2019-05-21,115,SRS18465224,Luis Bolanos
36785126,SAMN36785126,91910_4_40,2019-05-21,40,SRS18465222,Luis Bolanos
36785125,SAMN36785125,91910_4_1,2019-05-21,1,SRS18465220,Luis Bolanos
36785124,SAMN36785124,91910_2_1000,2019-05-21,1000,SRS18465219,Luis Bolanos
36785123,SAMN36785123,91910_2_500,2019-05-21,500,SRS18465218,Luis Bolanos
36785122,SAMN36785122,91910_2_200,2019-05-21,200,SRS18465217,Luis Bolanos
36785121,SAMN36785121,91910_2_110,2019-05-21,110,SRS18465216,Luis Bolanos
36785120,SAMN36785120,91910_2_40,2019-05-21,40,SRS18465214,Luis Bolanos
36785119,SAMN36785119,91910_2_1,2019-05-21,1,SRS18465215,Luis Bolanos
36785118,SAMN36785118,20345_1000,2018-03-25,1000,SRS18465213,Luis Bolanos
36785117,SAMN36785117,20345_500,2018-03-25,500,SRS18465212,Luis Bolanos
36785116,SAMN36785116,20345_200,2018-03-25,200,SRS18465211,Luis Bolanos
36785115,SAMN36785115,20345_120,2018-03-25,120,SRS18465209,Luis Bolanos
36785114,SAMN36785114,20345_40,2018-03-25,40,SRS18465208,Luis Bolanos
36785113,SAMN36785113,10353_1000,2018-11-08,1000,SRS18465207,Luis Bolanos
36785112,SAMN36785112,10353_200,2018-11-08,200,SRS18465206,Luis Bolanos
36785111,SAMN36785111,10353_120,2018-11-08,120,SRS18465204,Luis Bolanos
36785110,SAMN36785110,10353_40,2018-11-08,40,SRS18465205,Luis Bolanos
36785109,SAMN36785109,10351_1000,2018-09-13,1000,SRS18465203,Luis Bolanos
36785108,SAMN36785108,10351_500,2018-09-13,500,SRS18465202,Luis Bolanos
36785107,SAMN36785107,10351_200,2018-09-13,200,SRS18465201,Luis Bolanos
36785106,SAMN36785106,10351_120,2018-09-13,120,SRS18465200,Luis Bolanos
36785105,SAMN36785105,10351_40,2018-09-13,40,SRS18465198,Luis Bolanos
36785104,SAMN36785104,10347_1000,2018-05-25,1000,SRS18465197,Luis Bolanos
36785103,SAMN36785103,10347_500,2018-05-25,500,SRS18465196,Luis Bolanos
36785102,SAMN36785102,10347_200,2018-05-25,200,SRS18465195,Luis Bolanos
36785101,SAMN36785101,10347_120,2018-05-25,120,SRS18465193,Luis Bolanos
36785100,SAMN36785100,10347_40,2018-05-25,40,SRS18465194,Luis Bolanos
36785099,SAMN36785099,10346_1000,2018-04-16,1000,SRS18465192,Luis Bolanos
36785098,SAMN36785098,10346_500,2018-04-16,500,SRS18465191,Luis Bolanos
36785097,SAMN36785097,10346_200,2018-04-16,200,SRS18465190,Luis Bolanos
36785096,SAMN36785096,10346_120,2018-04-16,120,SRS18465189,Luis Bolanos
36785095,SAMN36785095,10346_40,2018-04-16,40,SRS18465237,Luis Bolanos
36785094,SAMN36785094,10343_1000,2018-01-17,1000,SRS18465236,Luis Bolanos
36785093,SAMN36785093,10343_500,2018-01-17,500,SRS18465235,Luis Bolanos
36785092,SAMN36785092,10343_120,2018-01-17,120,SRS18465233,Luis Bolanos
36785091,SAMN36785091,10343_40,2018-01-17,40,SRS18465232,Luis Bolanos
36785090,SAMN36785090,10341_1000,2017-11-19,1000,SRS18465221,Luis Bolanos
36785089,SAMN36785089,10341_500,2017-11-19,500,SRS18465210,Luis Bolanos
36785088,SAMN36785088,10341_200,2017-11-19,200,SRS18465199,Luis Bolanos
36785087,SAMN36785087,10341_120,2017-11-19,120,SRS18465188,Luis Bolanos
36785086,SAMN36785086,10341_40,2017-11-19,40,SRS18465187,Luis Bolanos
36770486,SAMN36770486,12_1_S34,2019-07-11,200m,SRS18476903,Ben Temperton
36770485,SAMN36770485,11_S33,2019-07-11,0m,SRS18476902,Ben Temperton
36770484,SAMN36770484,10_1_S32,2019-07-10,200m,SRS18476910,Ben Temperton
36770483,SAMN36770483,9_S31,2019-07-10,0m,SRS18476911,Ben Temperton
36770482,SAMN36770482,8_1_S30,2019-07-10,200m,SRS18476909,Ben Temperton
36770481,SAMN36770481,7_1_S29,2019-07-10,0m,SRS18476908,Ben Temperton
36770480,SAMN36770480,6_2_S28,2019-07-09,200m,SRS18476907,Ben Temperton
36770479,SAMN36770479,5_1_S27,2019-07-09,0m,SRS18476905,Ben Temperton
36770478,SAMN36770478,4_1_S26,2019-07-09,200m,SRS18476906,Ben Temperton
36770477,SAMN36770477,3_2_S25,2019-07-09,0m,SRS18476904,Ben Temperton
36770476,SAMN36770476,2_1_S24,2019-07-08,200m,SRS18476901,Ben Temperton
36770475,SAMN36770475,1_S23,2019-07-08,0m,SRS18476900,Ben Temperton
36323069,SAMN36323069,20358_80,2019-04-21,80,SRS18186409,Leocadio Blanco-Bercial
36323068,SAMN36323068,20358_40,2019-04-21,40,SRS18186408,Leocadio Blanco-Bercial
36323067,SAMN36323067,20358_300,2019-04-21,300,SRS18186406,Leocadio Blanco-Bercial
36323066,SAMN36323066,20358_250,2019-04-21,250,SRS18186393,Leocadio Blanco-Bercial
36323065,SAMN36323065,20358_200,2019-04-21,200,SRS18186392,Leocadio Blanco-Bercial
36323064,SAMN36323064,20358_160,2019-04-21,160,SRS18186391,Leocadio Blanco-Bercial
36323063,SAMN36323063,20358_120,2019-04-21,120,SRS18186390,Leocadio Blanco-Bercial
36323062,SAMN36323062,20358_1,2019-04-21,1,SRS18186389,Leocadio Blanco-Bercial
36323061,SAMN36323061,10366_800,2019-12-14,800,SRS18186388,Leocadio Blanco-Bercial
36323060,SAMN36323060,10366_80,2019-12-14,80,SRS18186387,Leocadio Blanco-Bercial
36323059,SAMN36323059,10366_600,2019-12-14,600,SRS18186386,Leocadio Blanco-Bercial
36323058,SAMN36323058,10366_500,2019-12-14,500,SRS18186385,Leocadio Blanco-Bercial
36323057,SAMN36323057,10366_40,2019-12-14,40,SRS18186383,Leocadio Blanco-Bercial
36323056,SAMN36323056,10366_300,2019-12-14,300,SRS18186382,Leocadio Blanco-Bercial
36323055,SAMN36323055,10366_250,2019-12-14,250,SRS18186381,Leocadio Blanco-Bercial
36323054,SAMN36323054,10366_200,2019-12-14,200,SRS18186380,Leocadio Blanco-Bercial
36323053,SAMN36323053,10366_160,2019-12-14,160,SRS18186379,Leocadio Blanco-Bercial
36323052,SAMN36323052,10366_120,2019-12-14,120,SRS18186378,Leocadio Blanco-Bercial
36323051,SAMN36323051,10366_1000,2019-12-14,1000,SRS18186377,Leocadio Blanco-Bercial
36323050,SAMN36323050,10366_1,2019-12-14,1,SRS18186376,Leocadio Blanco-Bercial
36323049,SAMN36323049,10365_800,2019-11-20,800,SRS18186375,Leocadio Blanco-Bercial
36323048,SAMN36323048,10365_80,2019-11-20,80,SRS18186374,Leocadio Blanco-Bercial
36323047,SAMN36323047,10365_600,2019-11-20,600,SRS18186372,Leocadio Blanco-Bercial
36323046,SAMN36323046,10365_500,2019-11-20,500,SRS18186371,Leocadio Blanco-Bercial
36323045,SAMN36323045,10365_40,2019-11-20,40,SRS18186370,Leocadio Blanco-Bercial
36323044,SAMN36323044,10365_300,2019-11-20,300,SRS18186369,Leocadio Blanco-Bercial
36323043,SAMN36323043,10365_250,2019-11-20,250,SRS18186368,Leocadio Blanco-Bercial
36323042,SAMN36323042,10365_200,2019-11-20,200,SRS18186367,Leocadio Blanco-Bercial
36323041,SAMN36323041,10365_160,2019-11-20,160,SRS18186366,Leocadio Blanco-Bercial
36323040,SAMN36323040,10365_120,2019-11-20,120,SRS18186365,Leocadio Blanco-Bercial
36323039,SAMN36323039,10365_1000,2019-11-20,1000,SRS18186364,Leocadio Blanco-Bercial
36323038,SAMN36323038,10365_1,2019-11-20,1,SRS18186363,Leocadio Blanco-Bercial
36323037,SAMN36323037,10364_800,2019-10-24,800,SRS18186361,Leocadio Blanco-Bercial
36323036,SAMN36323036,10364_80,2019-10-24,80,SRS18186360,Leocadio Blanco-Bercial
36323035,SAMN36323035,10364_600,2019-10-24,600,SRS18186359,Leocadio Blanco-Bercial
36323034,SAMN36323034,10364_500,2019-10-24,500,SRS18186358,Leocadio Blanco-Bercial
36323033,SAMN36323033,10364_40,2019-10-24,40,SRS18186357,Leocadio Blanco-Bercial
36323032,SAMN36323032,10364_300,2019-10-24,300,SRS18186355,Leocadio Blanco-Bercial
36323031,SAMN36323031,10364_250,2019-10-24,250,SRS18186354,Leocadio Blanco-Bercial
36323030,SAMN36323030,10364_200,2019-10-24,200,SRS18186356,Leocadio Blanco-Bercial
36323029,SAMN36323029,10364_160,2019-10-24,160,SRS18186353,Leocadio Blanco-Bercial
36323028,SAMN36323028,10364_120,2019-10-24,120,SRS18186352,Leocadio Blanco-Bercial
36323027,SAMN36323027,10364_1000,2019-10-24,1000,SRS18186350,Leocadio Blanco-Bercial
36323026,SAMN36323026,10364_1,2019-10-24,1,SRS18186349,Leocadio Blanco-Bercial
36323025,SAMN36323025,10363_800,2019-09-11,800,SRS18186348,Leocadio Blanco-Bercial
36323024,SAMN36323024,10363_80,2019-09-11,80,SRS18186347,Leocadio Blanco-Bercial
36323023,SAMN36323023,10363_600,2019-09-11,600,SRS18186346,Leocadio Blanco-Bercial
36323022,SAMN36323022,10363_500,2019-09-11,500,SRS18186345,Leocadio Blanco-Bercial
36323021,SAMN36323021,10363_40,2019-09-11,40,SRS18186344,Leocadio Blanco-Bercial
36323020,SAMN36323020,10363_300,2019-09-11,300,SRS18186343,Leocadio Blanco-Bercial
36323019,SAMN36323019,10363_250,2019-09-11,250,SRS18186342,Leocadio Blanco-Bercial
36323018,SAMN36323018,10363_200,2019-09-11,200,SRS18186341,Leocadio Blanco-Bercial
36323017,SAMN36323017,10363_160,2019-09-11,160,SRS18186405,Leocadio Blanco-Bercial
36323016,SAMN36323016,10363_120,2019-09-11,120,SRS18186404,Leocadio Blanco-Bercial
36323015,SAMN36323015,10363_1000,2019-09-11,1000,SRS18186403,Leocadio Blanco-Bercial
36323014,SAMN36323014,10363_1,2019-09-11,1,SRS18186402,Leocadio Blanco-Bercial
36323013,SAMN36323013,10362_800,2019-08-21,800,SRS18186401,Leocadio Blanco-Bercial
36323012,SAMN36323012,10362_80,2019-08-21,80,SRS18186400,Leocadio Blanco-Bercial
36323011,SAMN36323011,10362_600,2019-08-21,600,SRS18186399,Leocadio Blanco-Bercial
36323010,SAMN36323010,10362_500,2019-08-21,500,SRS18186398,Leocadio Blanco-Bercial
36323009,SAMN36323009,10362_40,2019-08-21,40,SRS18186397,Leocadio Blanco-Bercial
36323008,SAMN36323008,10362_300,2019-08-21,300,SRS18186396,Leocadio Blanco-Bercial
36323007,SAMN36323007,10362_250,2019-08-21,250,SRS18186394,Leocadio Blanco-Bercial
36323006,SAMN36323006,10362_200,2019-08-21,200,SRS18186489,Leocadio Blanco-Bercial
36323005,SAMN36323005,10362_160,2019-08-21,160,SRS18186488,Leocadio Blanco-Bercial
36323004,SAMN36323004,10362_120,2019-08-21,120,SRS18186487,Leocadio Blanco-Bercial
36323003,SAMN36323003,10362_1000,2019-08-21,1000,SRS18186486,Leocadio Blanco-Bercial
36323002,SAMN36323002,10362_1,2019-08-21,1,SRS18186485,Leocadio Blanco-Bercial
36323001,SAMN36323001,10361_800,2019-07-18,800,SRS18186484,Leocadio Blanco-Bercial
36323000,SAMN36323000,10361_80,2019-07-18,80,SRS18186483,Leocadio Blanco-Bercial
36322999,SAMN36322999,10361_600,2019-07-18,600,SRS18186482,Leocadio Blanco-Bercial
36322998,SAMN36322998,10361_500,2019-07-18,500,SRS18186481,Leocadio Blanco-Bercial
36322997,SAMN36322997,10361_40,2019-07-18,40,SRS18186479,Leocadio Blanco-Bercial
36322996,SAMN36322996,10361_300,2019-07-18,300,SRS18186477,Leocadio Blanco-Bercial
36322995,SAMN36322995,10361_250,2019-07-18,250,SRS18186478,Leocadio Blanco-Bercial
36322994,SAMN36322994,10361_200,2019-07-18,200,SRS18186476,Leocadio Blanco-Bercial
36322993,SAMN36322993,10361_160,2019-07-18,160,SRS18186475,Leocadio Blanco-Bercial
36322992,SAMN36322992,10361_120,2019-07-18,120,SRS18186473,Leocadio Blanco-Bercial
36322991,SAMN36322991,10361_1000,2019-07-18,1000,SRS18186474,Leocadio Blanco-Bercial
36322990,SAMN36322990,10361_1,2019-07-18,1,SRS18186472,Leocadio Blanco-Bercial
36322989,SAMN36322989,10360_800,2019-06-09,800,SRS18186471,Leocadio Blanco-Bercial
36322988,SAMN36322988,10360_80,2019-06-09,80,SRS18186470,Leocadio Blanco-Bercial
36322987,SAMN36322987,10360_600,2019-06-09,600,SRS18186468,Leocadio Blanco-Bercial
36322986,SAMN36322986,10360_400,2019-06-09,400,SRS18186467,Leocadio Blanco-Bercial
36322985,SAMN36322985,10360_40,2019-06-09,40,SRS18186466,Leocadio Blanco-Bercial
36322984,SAMN36322984,10360_300,2019-06-09,300,SRS18186465,Leocadio Blanco-Bercial
36322983,SAMN36322983,10360_250,2019-06-09,250,SRS18186464,Leocadio Blanco-Bercial
36322982,SAMN36322982,10360_200,2019-06-09,200,SRS18186462,Leocadio Blanco-Bercial
36322981,SAMN36322981,10360_120,2019-06-09,120,SRS18186463,Leocadio Blanco-Bercial
36322980,SAMN36322980,10360_1000,2019-06-09,1000,SRS18186461,Leocadio Blanco-Bercial
36322979,SAMN36322979,10360_100,2019-06-09,100,SRS18186459,Leocadio Blanco-Bercial
36322978,SAMN36322978,10360_1,2019-06-09,1,SRS18186460,Leocadio Blanco-Bercial
36322977,SAMN36322977,10359_800,2019-05-16,800,SRS18186457,Leocadio Blanco-Bercial
36322976,SAMN36322976,10359_80,2019-05-16,80,SRS18186456,Leocadio Blanco-Bercial
36322975,SAMN36322975,10359_600,2019-05-16,600,SRS18186455,Leocadio Blanco-Bercial
36322974,SAMN36322974,10359_500,2019-05-16,500,SRS18186454,Leocadio Blanco-Bercial
36322973,SAMN36322973,10359_40,2019-05-16,40,SRS18186453,Leocadio Blanco-Bercial
36322972,SAMN36322972,10359_300,2019-05-16,300,SRS18186451,Leocadio Blanco-Bercial
36322971,SAMN36322971,10359_250,2019-05-16,250,SRS18186452,Leocadio Blanco-Bercial
36322970,SAMN36322970,10359_200,2019-05-16,200,SRS18186449,Leocadio Blanco-Bercial
36322969,SAMN36322969,10359_160,2019-05-16,160,SRS18186450,Leocadio Blanco-Bercial
36322968,SAMN36322968,10359_120,2019-05-16,120,SRS18186448,Leocadio Blanco-Bercial
36322967,SAMN36322967,10359_1000,2019-05-16,1000,SRS18186446,Leocadio Blanco-Bercial
36322966,SAMN36322966,10359_1,2019-05-16,1,SRS18186445,Leocadio Blanco-Bercial
36322965,SAMN36322965,10358_800,2019-04-12,800,SRS18186444,Leocadio Blanco-Bercial
36322964,SAMN36322964,10358_80,2019-04-12,100,SRS18186443,Leocadio Blanco-Bercial
36322963,SAMN36322963,10358_600,2019-04-12,600,SRS18186442,Leocadio Blanco-Bercial
36322962,SAMN36322962,10358_500,2019-04-12,500,SRS18186441,Leocadio Blanco-Bercial
36322961,SAMN36322961,10358_40,2019-04-12,40,SRS18186440,Leocadio Blanco-Bercial
36322960,SAMN36322960,10358_300,2019-04-12,300,SRS18186439,Leocadio Blanco-Bercial
36322959,SAMN36322959,10358_250,2019-04-12,250,SRS18186438,Leocadio Blanco-Bercial
36322958,SAMN36322958,10358_200,2019-04-12,200,SRS18186437,Leocadio Blanco-Bercial
36322957,SAMN36322957,10358_160,2019-04-12,160,SRS18186436,Leocadio Blanco-Bercial
36322956,SAMN36322956,10358_120,2019-04-12,120,SRS18186434,Leocadio Blanco-Bercial
36322955,SAMN36322955,10358_1000,2019-04-12,1000,SRS18186433,Leocadio Blanco-Bercial
36322954,SAMN36322954,10358_1,2019-04-12,1,SRS18186432,Leocadio Blanco-Bercial
36322953,SAMN36322953,10357_800,2019-03-11,800,SRS18186431,Leocadio Blanco-Bercial
36322952,SAMN36322952,10357_80,2019-03-11,80,SRS18186430,Leocadio Blanco-Bercial
36322951,SAMN36322951,10357_600,2019-03-11,600,SRS18186429,Leocadio Blanco-Bercial
36322950,SAMN36322950,10357_500,2019-03-11,500,SRS18186428,Leocadio Blanco-Bercial
36322949,SAMN36322949,10357_40,2019-03-11,40,SRS18186427,Leocadio Blanco-Bercial
36322948,SAMN36322948,10357_300,2019-03-11,300,SRS18186426,Leocadio Blanco-Bercial
36322947,SAMN36322947,10357_250,2019-03-11,250,SRS18186424,Leocadio Blanco-Bercial
36322946,SAMN36322946,10357_200,2019-03-11,200,SRS18186422,Leocadio Blanco-Bercial
36322945,SAMN36322945,10357_160,2019-03-11,160,SRS18186421,Leocadio Blanco-Bercial
36322944,SAMN36322944,10357_120,2019-03-11,120,SRS18186423,Leocadio Blanco-Bercial
36322943,SAMN36322943,10357_1000,2019-03-11,1000,SRS18186420,Leocadio Blanco-Bercial
36322942,SAMN36322942,10357_1,2019-03-11,1,SRS18186419,Leocadio Blanco-Bercial
36322941,SAMN36322941,10356_800,2019-02-18,800,SRS18186418,Leocadio Blanco-Bercial
36322940,SAMN36322940,10356_80,2019-02-18,80,SRS18186417,Leocadio Blanco-Bercial
36322939,SAMN36322939,10356_600,2019-02-18,600,SRS18186416,Leocadio Blanco-Bercial
36322938,SAMN36322938,10356_500,2019-02-18,500,SRS18186415,Leocadio Blanco-Bercial
36322937,SAMN36322937,10356_40,2019-02-18,40,SRS18186414,Leocadio Blanco-Bercial
36322936,SAMN36322936,10356_300,2019-02-18,300,SRS18186412,Leocadio Blanco-Bercial
36322935,SAMN36322935,10356_250,2019-02-18,250,SRS18186411,Leocadio Blanco-Bercial
36322934,SAMN36322934,10356_200,2019-02-18,200,SRS18186410,Leocadio Blanco-Bercial
36322933,SAMN36322933,10356_160,2019-02-18,160,SRS18186407,Leocadio Blanco-Bercial
36322932,SAMN36322932,10356_120,2019-02-18,120,SRS18186384,Leocadio Blanco-Bercial
36322931,SAMN36322931,10356_1000,2019-02-18,1000,SRS18186373,Leocadio Blanco-Bercial
36322930,SAMN36322930,10356_1,2019-02-18,1,SRS18186362,Leocadio Blanco-Bercial
36322929,SAMN36322929,10355_800,2019-01-13,800,SRS18186351,Leocadio Blanco-Bercial
36322928,SAMN36322928,10355_80,2019-01-13,80,SRS18186340,Leocadio Blanco-Bercial
36322927,SAMN36322927,10355_600,2019-01-13,400,SRS18186395,Leocadio Blanco-Bercial
36322926,SAMN36322926,10355_500,2019-01-13,500,SRS18186480,Leocadio Blanco-Bercial
36322925,SAMN36322925,10355_40,2019-01-13,40,SRS18186469,Leocadio Blanco-Bercial
36322924,SAMN36322924,10355_300,2019-01-13,300,SRS18186458,Leocadio Blanco-Bercial
36322923,SAMN36322923,10355_250,2019-01-13,250,SRS18186447,Leocadio Blanco-Bercial
36322922,SAMN36322922,10355_200,2019-01-13,200,SRS18186435,Leocadio Blanco-Bercial
36322921,SAMN36322921,10355_160,2019-01-13,160,SRS18186425,Leocadio Blanco-Bercial
36322920,SAMN36322920,10355_120,2019-01-13,120,SRS18186413,Leocadio Blanco-Bercial
36322919,SAMN36322919,10355_1000,2019-01-13,1000,SRS18186339,Leocadio Blanco-Bercial
36322918,SAMN36322918,10355_1,2019-01-13,1,SRS18186338,Leocadio Blanco-Bercial
28811521,SAMN28811521,1035402001_16S_V1V2,2018-12-15,1,SRS13275562,Luis Bolanos
28811520,SAMN28811520,1035301701_16S_V1V2,2018-11-07,1,SRS13275561,Luis Bolanos
28811519,SAMN28811519,1035202101_16S_V1V2,2018-10-21,1,SRS13275559,Luis Bolanos
28811518,SAMN28811518,1035101601_16S_V1V2,2018-09-12,1,SRS13275558,Luis Bolanos
28811517,SAMN28811517,1035001601_16S_V1V2,2018-08-14,1,SRS13275557,Luis Bolanos
28811516,SAMN28811516,1034902001_16S_V1V2,2018-07-21,1,SRS13275556,Luis Bolanos
28811515,SAMN28811515,1034800901_16S_V1V2,2018-06-15,1,SRS13275555,Luis Bolanos
28811514,SAMN28811514,1034701601_16S_V1V2,2018-05-24,1,SRS13275554,Luis Bolanos
28811513,SAMN28811513,2034601101_16S_V1V2,2018-04-26,1,SRS13275553,Luis Bolanos
28811512,SAMN28811512,1034601201_16S_V1V2,2018-04-14,1,SRS13275552,Luis Bolanos
28811511,SAMN28811511,2034500501_16S_V1V2,2018-03-25,1,SRS13275551,Luis Bolanos
28811510,SAMN28811510,2034400102_16S_V1V2,2018-02-27,1,SRS13275550,Luis Bolanos
28811509,SAMN28811509,1034401301_16S_V1V2,2018-02-11,1,SRS13275569,Luis Bolanos
