New_ID,bottleID,cast,cruise,getDataHere,id,niskin,nominalDepth
1033900707,1033900707,7,AE1718,,1,7,40
1033900708,1033900708,7,AE1718,,2,8,40
1033900709,1033900709,7,AE1718,,3,9,60
1033900710,1033900710,7,AE1718,,4,10,60
1033900711,1033900711,7,AE1718,,5,11,80
1033900712,1033900712,7,AE1718,,6,12,80
1033900713,1033900713,7,AE1718,,7,13,100
1033900714,1033900714,7,AE1718,,8,14,100
1033900715,1033900715,7,AE1718,,9,15,120
1033900716,1033900716,7,AE1718,,10,16,120
1033900717,1033900717,7,AE1718,,11,17,140
1033900718,1033900718,7,AE1718,,12,18,140
1033900719,1033900719,7,AE1718,,13,19,160
1033900720,1033900720,7,AE1718,,14,20,160
1033900721,1033900721,7,AE1718,,15,21,200
1033900722,1033900722,7,AE1718,,16,22,200
1033900723,1033900723,7,AE1718,,17,23,250
1033900724,1033900724,7,AE1718,,18,24,250
1033900801,1033900801,8,AE1718,,19,1,1
1033900802,1033900802,8,AE1718,,20,2,10
1033900803,1033900803,8,AE1718,,21,3,20
1033900804,1033900804,8,AE1718,,22,4,40
1033900805,1033900805,8,AE1718,,23,5,60
1033900806,1033900806,8,AE1718,,24,6,80
1033900807,1033900807,8,AE1718,,25,7,100
1033900808,1033900808,8,AE1718,,26,8,120
1033900809,1033900809,8,AE1718,,27,9,140
1033900810,1033900810,8,AE1718,,28,10,160
1033900811,1033900811,8,AE1718,,29,11,200
1033900812,1033900812,8,AE1718,,30,12,250
1033900813,1033900813,8,AE1718,,31,13,300
1033900814,1033900814,8,AE1718,,32,14,300
1033900815,1033900815,8,AE1718,,33,15,400
1033900816,1033900816,8,AE1718,,34,16,400
1033900817,1033900817,8,AE1718,,35,17,500
1033900818,1033900818,8,AE1718,,36,18,500
1033900819,1033900819,8,AE1718,,37,19,700
1033900820,1033900820,8,AE1718,,38,20,800
1033900821,1033900821,8,AE1718,,39,21,900
1033900822,1033900822,8,AE1718,,40,22,1000
1033900823,1033900823,8,AE1718,,41,23,1200
1033900824,1033900824,8,AE1718,,42,24,1200
1033901101,1033901101,11,AE1718,,43,1,1
1033901102,1033901102,11,AE1718,V4_dada2_read_info_03052026.xlsx,44,2,1
1033901103,1033901103,11,AE1718,,45,3,20
1033901104,1033901104,11,AE1718,V4_dada2_read_info_03052026.xlsx,46,4,40
1033901105,1033901105,11,AE1718,,47,5,40
1033901106,1033901106,11,AE1718,,48,6,60
1033901107,1033901107,11,AE1718,V4_dada2_read_info_03052026.xlsx,49,7,80
1033901108,1033901108,11,AE1718,,50,8,100
1033901109,1033901109,11,AE1718,V4_dada2_read_info_03052026.xlsx,51,9,120
1033901110,1033901110,11,AE1718,,52,10,120
1033901111,1033901111,11,AE1718,,53,11,140
1033901112,1033901112,11,AE1718,V4_dada2_read_info_03052026.xlsx,54,12,160
1033901113,1033901113,11,AE1718,V4_dada2_read_info_03052026.xlsx,55,13,200
1033901114,1033901114,11,AE1718,,56,14,200
1033901115,1033901115,11,AE1718,V4_dada2_read_info_03052026.xlsx,57,15,250
1033901116,1033901116,11,AE1718,,58,16,250
1033901117,1033901117,11,AE1718,V4_dada2_read_info_03052026.xlsx,59,17,300
1033901118,1033901118,11,AE1718,,60,18,300
1033901119,1033901119,11,AE1718,,61,19,400
1033901120,1033901120,11,AE1718,,62,20,500
1033901121,1033901121,11,AE1718,,63,21,600
1033901122,1033901122,11,AE1718,,64,22,800
1033901123,1033901123,11,AE1718,,65,23,1000
1033901124,1033901124,11,AE1718,,66,24,1000
1034401309,1034401309,13,AE1805,V4_dada2_read_info_03052026.xlsx,67,9,160
1034401309,1034401309,13,AE1805,V4_dada2_read_info_03052026.xlsx,67,9,160
1034401310,1034401310,13,AE1805,,68,10,160
1034401311,1034401311,13,AE1805,V4_dada2_read_info_03052026.xlsx,69,11,200
1034401311,1034401311,13,AE1805,V4_dada2_read_info_03052026.xlsx,69,11,200
1034401312,1034401312,13,AE1805,,70,12,200
1034401313,1034401313,13,AE1805,V4_dada2_read_info_03052026.xlsx,71,13,250
1034401313,1034401313,13,AE1805,V4_dada2_read_info_03052026.xlsx,71,13,250
1034401314,1034401314,13,AE1805,,72,14,250
1034401315,1034401315,13,AE1805,V4_dada2_read_info_03052026.xlsx,73,15,300
1034401315,1034401315,13,AE1805,V4_dada2_read_info_03052026.xlsx,73,15,300
1034401316,1034401316,13,AE1805,,74,16,300
1034401317,1034401317,13,AE1805,V4_dada2_read_info_03052026.xlsx,75,17,500
1034401318,1034401318,13,AE1805,,76,18,500
1034401319,1034401319,13,AE1805,V4_dada2_read_info_03052026.xlsx,77,19,600
1034401320,1034401320,13,AE1805,,78,20,600
1034401321,1034401321,13,AE1805,V4_dada2_read_info_03052026.xlsx,79,21,800
1034401322,1034401322,13,AE1805,,80,22,800
1034401323,1034401323,13,AE1805,V4_dada2_read_info_03052026.xlsx,81,23,1000
1034401324,1034401324,13,AE1805,,82,24,1000
1034500201,1034500201,2,AE1807,,83,1,300
1034500202,1034500202,2,AE1807,,84,2,400
1034500203,1034500203,2,AE1807,,85,3,500
1034500204,1034500204,2,AE1807,,86,4,600
1034500205,1034500205,2,AE1807,,87,5,700
1034500206,1034500206,2,AE1807,,88,6,800
1034500207,1034500207,2,AE1807,,89,7,900
1034500208,1034500208,2,AE1807,,90,8,1000
1034500209,1034500209,2,AE1807,,91,9,1100
1034500210,1034500210,2,AE1807,,92,10,1200
1034500211,1034500211,2,AE1807,,93,11,1300
1034500212,1034500212,2,AE1807,,94,12,1400
1034500213,1034500213,2,AE1807,,95,13,1600
1034500214,1034500214,2,AE1807,,96,14,1800
1034500215,1034500215,2,AE1807,,97,15,2000
1034500216,1034500216,2,AE1807,,98,16,2200
1034500217,1034500217,2,AE1807,,99,17,2400
1034500218,1034500218,2,AE1807,,100,18,2600
1034500219,1034500219,2,AE1807,,101,19,3000
1034500220,1034500220,2,AE1807,,102,20,3400
1034500221,1034500221,2,AE1807,,103,21,3800
1034500222,1034500222,2,AE1807,,104,22,4000
1034500223,1034500223,2,AE1807,,105,23,4200
1034500224,1034500224,2,AE1807,,106,24,4530
1034500401,1034500401,4,AE1807,,107,1,10
1034500402,1034500402,4,AE1807,,108,2,1
1034500403,1034500403,4,AE1807,,109,3,20
1034500404,1034500404,4,AE1807,,110,4,20
1034500405,1034500405,4,AE1807,,111,5,40
1034500406,1034500406,4,AE1807,,112,6,40
1034500407,1034500407,4,AE1807,,113,7,60
1034500408,1034500408,4,AE1807,,114,8,60
1034500409,1034500409,4,AE1807,,115,9,80
1034500410,1034500410,4,AE1807,,116,10,80
1034500411,1034500411,4,AE1807,,117,11,100
1034500412,1034500412,4,AE1807,,118,12,100
1034500413,1034500413,4,AE1807,,119,13,120
1034500414,1034500414,4,AE1807,,120,14,120
1034500415,1034500415,4,AE1807,,121,15,140
1034500416,1034500416,4,AE1807,,122,16,140
1034500501,1034500501,5,AE1807,,123,1,1
1034500502,1034500502,5,AE1807,,124,2,1
1034500503,1034500503,5,AE1807,,125,3,10
1034500504,1034500504,5,AE1807,,126,4,10
1034500505,1034500505,5,AE1807,,127,5,20
1034500506,1034500506,5,AE1807,,128,6,20
1034500507,1034500507,5,AE1807,,129,7,40
1034500508,1034500508,5,AE1807,,130,8,40
1034500509,1034500509,5,AE1807,,131,9,60
1034500510,1034500510,5,AE1807,,132,10,60
1034500511,1034500511,5,AE1807,,133,11,80
1034500512,1034500512,5,AE1807,,134,12,80
1034500513,1034500513,5,AE1807,,135,13,100
1034500514,1034500514,5,AE1807,,136,14,100
1034500515,1034500515,5,AE1807,,137,15,120
1034500516,1034500516,5,AE1807,,138,16,120
1034500517,1034500517,5,AE1807,,139,17,140
1034500518,1034500518,5,AE1807,,140,18,140
1034500519,1034500519,5,AE1807,,141,19,160
1034500520,1034500520,5,AE1807,,142,20,160
1034500521,1034500521,5,AE1807,,143,21,200
1034500522,1034500522,5,AE1807,,144,22,200
1034500523,1034500523,5,AE1807,,145,23,250
1034500524,1034500524,5,AE1807,,146,24,250
1034600101,1034600101,1,AE1810,,147,1,1
1034600102,1034600102,1,AE1810,,148,2,20
1034600103,1034600103,1,AE1810,,149,3,40
1034600104,1034600104,1,AE1810,,150,4,60
1034600105,1034600105,1,AE1810,,151,5,80
1034600106,1034600106,1,AE1810,,152,6,100
1034600107,1034600107,1,AE1810,,153,7,120
1034600108,1034600108,1,AE1810,,154,8,140
1034600109,1034600109,1,AE1810,,155,9,200
1034600110,1034600110,1,AE1810,,156,10,300
1034600111,1034600111,1,AE1810,,157,11,400
1034600112,1034600112,1,AE1810,,158,12,-999
1034600113,1034600113,1,AE1810,,159,13,-999
1034600114,1034600114,1,AE1810,,160,14,-999
1034600115,1034600115,1,AE1810,,161,15,-999
1034600116,1034600116,1,AE1810,,162,16,-999
1034600117,1034600117,1,AE1810,,163,17,-999
1034600118,1034600118,1,AE1810,,164,18,-999
1034600119,1034600119,1,AE1810,,165,19,-999
1034600120,1034600120,1,AE1810,,166,20,-999
1034600121,1034600121,1,AE1810,,167,21,500
1034600122,1034600122,1,AE1810,,168,22,600
1034600123,1034600123,1,AE1810,,169,23,1000
1034600124,1034600124,1,AE1810,,170,24,1000
1034600301,1034600301,3,AE1810,,171,1,600
1034600302,1034600302,3,AE1810,,172,2,700
1034600303,1034600303,3,AE1810,,173,3,800
1034600304,1034600304,3,AE1810,,174,4,900
1034600305,1034600305,3,AE1810,,175,5,1000
1034600306,1034600306,3,AE1810,,176,6,1100
1034600307,1034600307,3,AE1810,,177,7,1200
1034600308,1034600308,3,AE1810,,178,8,1300
1034600309,1034600309,3,AE1810,,179,9,1400
1034600310,1034600310,3,AE1810,,180,10,1600
1034600311,1034600311,3,AE1810,,181,11,1800
1034600312,1034600312,3,AE1810,,182,12,2000
1034600313,1034600313,3,AE1810,,183,13,2200
1034600314,1034600314,3,AE1810,,184,14,2400
1034600315,1034600315,3,AE1810,,185,15,2600
1034600316,1034600316,3,AE1810,,186,16,3000
1034600317,1034600317,3,AE1810,,187,17,3000
1034600318,1034600318,3,AE1810,,188,18,3400
1034600319,1034600319,3,AE1810,,189,19,3800
1034600320,1034600320,3,AE1810,,190,20,4000
1034600321,1034600321,3,AE1810,,191,21,4200
1034600322,1034600322,3,AE1810,,192,22,4530
1034600323,1034600323,3,AE1810,,193,23,4530
1034600324,1034600324,3,AE1810,,194,24,4530
1034600501,1034600501,5,AE1810,,195,1,1
1034600502,1034600502,5,AE1810,,196,2,1
1034600503,1034600503,5,AE1810,,197,3,20
1034600504,1034600504,5,AE1810,,198,4,20
1034600505,1034600505,5,AE1810,,199,5,40
1034600506,1034600506,5,AE1810,,200,6,40
1034600507,1034600507,5,AE1810,,201,7,60
1034600508,1034600508,5,AE1810,,202,8,60
1034600509,1034600509,5,AE1810,,203,9,80
1034600510,1034600510,5,AE1810,,204,10,80
1034600511,1034600511,5,AE1810,,205,11,100
1034600512,1034600512,5,AE1810,,206,12,100
1034600513,1034600513,5,AE1810,,207,13,120
1034600514,1034600514,5,AE1810,,208,14,120
1034600515,1034600515,5,AE1810,,209,15,140
1034600516,1034600516,5,AE1810,,210,16,140
1034600601,1034600601,6,AE1810,,211,1,1
1034600602,1034600602,6,AE1810,,212,2,1
1034600603,1034600603,6,AE1810,,213,3,10
1034600604,1034600604,6,AE1810,,214,4,10
1034600605,1034600605,6,AE1810,,215,5,20
1034600606,1034600606,6,AE1810,,216,6,20
1034600607,1034600607,6,AE1810,,217,7,40
1034600608,1034600608,6,AE1810,,218,8,40
1034600609,1034600609,6,AE1810,,219,9,60
1034600610,1034600610,6,AE1810,,220,10,60
1034600611,1034600611,6,AE1810,,221,11,80
1034600612,1034600612,6,AE1810,,222,12,80
1034600613,1034600613,6,AE1810,,223,13,100
1034600614,1034600614,6,AE1810,,224,14,100
1034600615,1034600615,6,AE1810,,225,15,120
1034600616,1034600616,6,AE1810,,226,16,120
1034600617,1034600617,6,AE1810,,227,17,140
1034600618,1034600618,6,AE1810,,228,18,140
1034600619,1034600619,6,AE1810,,229,19,160
1034600620,1034600620,6,AE1810,,230,20,160
1034600621,1034600621,6,AE1810,,231,21,200
1034600622,1034600622,6,AE1810,,232,22,200
1034600623,1034600623,6,AE1810,,233,23,250
1034600624,1034600624,6,AE1810,,234,24,250
1034600701,1034600701,7,AE1810,,235,1,300
1034600702,1034600702,7,AE1810,,236,2,300
1034600703,1034600703,7,AE1810,,237,3,300
1034600704,1034600704,7,AE1810,,238,4,400
1034600705,1034600705,7,AE1810,,239,5,400
1034600706,1034600706,7,AE1810,,240,6,400
1034600707,1034600707,7,AE1810,,241,7,500
1034600708,1034600708,7,AE1810,,242,8,500
1034600709,1034600709,7,AE1810,,243,9,500
1034600710,1034600710,7,AE1810,,244,10,-999
1034600711,1034600711,7,AE1810,,245,11,-999
1034600712,1034600712,7,AE1810,,246,12,-999
1034600713,1034600713,7,AE1810,,247,13,-999
1034600714,1034600714,7,AE1810,,248,14,-999
1034600715,1034600715,7,AE1810,,249,15,-999
1034600716,1034600716,7,AE1810,,250,16,-999
1034600717,1034600717,7,AE1810,,251,17,-999
1034600718,1034600718,7,AE1810,,252,18,-999
1034600719,1034600719,7,AE1810,,253,19,-999
1034600720,1034600720,7,AE1810,,254,20,-999
1034600721,1034600721,7,AE1810,,255,21,-999
1034600722,1034600722,7,AE1810,,256,22,-999
1034600723,1034600723,7,AE1810,,257,23,-999
1034600724,1034600724,7,AE1810,,258,24,-999
1034601201,1034601201,12,AE1810,V4_dada2_read_info_03052026.xlsx,259,1,1
1034601201,1034601201,12,AE1810,V4_dada2_read_info_03052026.xlsx,259,1,1
1034601202,1034601202,12,AE1810,,260,2,1
1034601203,1034601203,12,AE1810,V4_dada2_read_info_03052026.xlsx,261,3,40
1034601203,1034601203,12,AE1810,V4_dada2_read_info_03052026.xlsx,261,3,40
1034601204,1034601204,12,AE1810,,262,4,40
1034601205,1034601205,12,AE1810,V4_dada2_read_info_03052026.xlsx,263,5,80
1034601205,1034601205,12,AE1810,V4_dada2_read_info_03052026.xlsx,263,5,80
1034601206,1034601206,12,AE1810,,264,6,80
1034601207,1034601207,12,AE1810,V4_dada2_read_info_03052026.xlsx,265,7,120
1034601207,1034601207,12,AE1810,V4_dada2_read_info_03052026.xlsx,265,7,120
1034601208,1034601208,12,AE1810,,266,8,120
1034601209,1034601209,12,AE1810,V4_dada2_read_info_03052026.xlsx,267,9,160
1034601209,1034601209,12,AE1810,V4_dada2_read_info_03052026.xlsx,267,9,160
1034601210,1034601210,12,AE1810,,268,10,160
1034601211,1034601211,12,AE1810,V4_dada2_read_info_03052026.xlsx,269,11,200
1034601211,1034601211,12,AE1810,V4_dada2_read_info_03052026.xlsx,269,11,200
1034601212,1034601212,12,AE1810,,270,12,200
1034601213,1034601213,12,AE1810,V4_dada2_read_info_03052026.xlsx,271,13,250
1034601213,1034601213,12,AE1810,V4_dada2_read_info_03052026.xlsx,271,13,250
1034601214,1034601214,12,AE1810,,272,14,250
1034601215,1034601215,12,AE1810,V4_dada2_read_info_03052026.xlsx,273,15,300
1034601215,1034601215,12,AE1810,V4_dada2_read_info_03052026.xlsx,273,15,300
1034601216,1034601216,12,AE1810,,274,16,300
1034601217,1034601217,12,AE1810,V4_dada2_read_info_03052026.xlsx,275,17,500
1034601218,1034601218,12,AE1810,,276,18,500
1034601219,1034601219,12,AE1810,V4_dada2_read_info_03052026.xlsx,277,19,600
1034601220,1034601220,12,AE1810,,278,20,600
1034601221,1034601221,12,AE1810,V4_dada2_read_info_03052026.xlsx,279,21,800
1034601222,1034601222,12,AE1810,,280,22,800
1034601223,1034601223,12,AE1810,V4_dada2_read_info_03052026.xlsx,281,23,1000
1034601224,1034601224,12,AE1810,,282,24,1000
1034700801,1034700801,8,AE1814,,283,1,1
1034700802,1034700802,8,AE1814,,284,2,20
1034700803,1034700803,8,AE1814,,285,3,40
1034700804,1034700804,8,AE1814,,286,4,60
1034700805,1034700805,8,AE1814,,287,5,80
1034700806,1034700806,8,AE1814,,288,6,100
1034700807,1034700807,8,AE1814,,289,7,120
1034700808,1034700808,8,AE1814,,290,8,140
1034700809,1034700809,8,AE1814,,291,9,200
1034700810,1034700810,8,AE1814,,292,10,300
1034700811,1034700811,8,AE1814,,293,11,400
1034700812,1034700812,8,AE1814,,294,12,500
1034700813,1034700813,8,AE1814,,295,13,600
1034700814,1034700814,8,AE1814,,296,14,1000
1034700815,1034700815,8,AE1814,,297,15,1000
1034700901,1034700901,9,AE1814,,298,1,600
1034700902,1034700902,9,AE1814,,299,2,700
1034700903,1034700903,9,AE1814,,300,3,800
1034700904,1034700904,9,AE1814,,301,4,900
1034700905,1034700905,9,AE1814,,302,5,1000
1034700906,1034700906,9,AE1814,,303,6,1100
1034700907,1034700907,9,AE1814,,304,7,1200
1034700908,1034700908,9,AE1814,,305,8,1300
1034700909,1034700909,9,AE1814,,306,9,1400
1034700910,1034700910,9,AE1814,,307,10,1600
1034700911,1034700911,9,AE1814,,308,11,1800
1034700912,1034700912,9,AE1814,,309,12,2000
1034700913,1034700913,9,AE1814,,310,13,2200
1034700914,1034700914,9,AE1814,,311,14,2400
1034700915,1034700915,9,AE1814,,312,15,2600
1034700916,1034700916,9,AE1814,,313,16,3000
1034700917,1034700917,9,AE1814,,314,17,3000
1034700918,1034700918,9,AE1814,,315,18,3400
1034700919,1034700919,9,AE1814,,316,19,3800
1034700920,1034700920,9,AE1814,,317,20,4000
1034700921,1034700921,9,AE1814,,318,21,4200
1034700922,1034700922,9,AE1814,,319,22,4530
1034700923,1034700923,9,AE1814,,320,23,4530
1034700924,1034700924,9,AE1814,,321,24,4530
1034701001,1034701001,10,AE1814,,322,1,1
1034701002,1034701002,10,AE1814,,323,2,1
1034701003,1034701003,10,AE1814,,324,3,20
1034701004,1034701004,10,AE1814,,325,4,20
1034701005,1034701005,10,AE1814,,326,5,40
1034701006,1034701006,10,AE1814,,327,6,40
1034701007,1034701007,10,AE1814,,328,7,60
1034701008,1034701008,10,AE1814,,329,8,60
1034701009,1034701009,10,AE1814,,330,9,80
1034701010,1034701010,10,AE1814,,331,10,80
1034701011,1034701011,10,AE1814,,332,11,100
1034701012,1034701012,10,AE1814,,333,12,100
1034701013,1034701013,10,AE1814,,334,13,120
1034701014,1034701014,10,AE1814,,335,14,120
1034701015,1034701015,10,AE1814,,336,15,140
1034701016,1034701016,10,AE1814,,337,16,140
1034701201,1034701201,12,AE1814,,338,1,1
1034701202,1034701202,12,AE1814,,339,2,1
1034701203,1034701203,12,AE1814,,340,3,10
1034701204,1034701204,12,AE1814,,341,4,10
1034701205,1034701205,12,AE1814,,342,5,20
1034701206,1034701206,12,AE1814,,343,6,20
1034701207,1034701207,12,AE1814,,344,7,40
1034701208,1034701208,12,AE1814,,345,8,40
1034701209,1034701209,12,AE1814,,346,9,60
1034701210,1034701210,12,AE1814,,347,10,60
1034701211,1034701211,12,AE1814,,348,11,80
1034701212,1034701212,12,AE1814,,349,12,80
1034701213,1034701213,12,AE1814,,350,13,100
1034701214,1034701214,12,AE1814,,351,14,100
1034701215,1034701215,12,AE1814,,352,15,120
1034701216,1034701216,12,AE1814,,353,16,120
1034701217,1034701217,12,AE1814,,354,17,140
1034701218,1034701218,12,AE1814,,355,18,140
1034701219,1034701219,12,AE1814,,356,19,160
1034701220,1034701220,12,AE1814,,357,20,160
1034701221,1034701221,12,AE1814,,358,21,200
1034701222,1034701222,12,AE1814,,359,22,200
1034701223,1034701223,12,AE1814,,360,23,250
1034701224,1034701224,12,AE1814,,361,24,250
1034701301,1034701301,13,AE1814,,362,1,-999
1034701302,1034701302,13,AE1814,,363,2,-999
1034701303,1034701303,13,AE1814,,364,3,-999
1034701304,1034701304,13,AE1814,,365,4,-999
1034701305,1034701305,13,AE1814,,366,5,-999
1034701306,1034701306,13,AE1814,,367,6,-999
1034701307,1034701307,13,AE1814,,368,7,-999
1034701308,1034701308,13,AE1814,,369,8,-999
1034701309,1034701309,13,AE1814,,370,9,-999
1034701310,1034701310,13,AE1814,,371,10,-999
1034701311,1034701311,13,AE1814,,372,11,-999
1034701312,1034701312,13,AE1814,,373,12,-999
1034701313,1034701313,13,AE1814,,374,13,-999
1034701314,1034701314,13,AE1814,,375,14,-999
1034701315,1034701315,13,AE1814,,376,15,-999
1034701316,1034701316,13,AE1814,,377,16,300
1034701317,1034701317,13,AE1814,,378,17,300
1034701318,1034701318,13,AE1814,,379,18,300
1034701319,1034701319,13,AE1814,,380,19,400
1034701320,1034701320,13,AE1814,,381,20,400
1034701321,1034701321,13,AE1814,,382,21,400
1034701322,1034701322,13,AE1814,,383,22,500
1034701323,1034701323,13,AE1814,,384,23,500
1034701324,1034701324,13,AE1814,,385,24,500
1034701601,1034701601,16,AE1814,V4_dada2_read_info_03052026.xlsx,386,1,1
1034701601,1034701601,16,AE1814,V4_dada2_read_info_03052026.xlsx,386,1,1
1034701602,1034701602,16,AE1814,,387,2,1
1034701603,1034701603,16,AE1814,V4_dada2_read_info_03052026.xlsx,388,3,40
1034701603,1034701603,16,AE1814,V4_dada2_read_info_03052026.xlsx,388,3,40
1034701604,1034701604,16,AE1814,,389,4,40
1034701605,1034701605,16,AE1814,V4_dada2_read_info_03052026.xlsx,390,5,80
1034701605,1034701605,16,AE1814,V4_dada2_read_info_03052026.xlsx,390,5,80
1034701606,1034701606,16,AE1814,,391,6,80
1034701607,1034701607,16,AE1814,V4_dada2_read_info_03052026.xlsx,392,7,120
1034701607,1034701607,16,AE1814,V4_dada2_read_info_03052026.xlsx,392,7,120
1034701608,1034701608,16,AE1814,,393,8,120
1034701609,1034701609,16,AE1814,V4_dada2_read_info_03052026.xlsx,394,9,160
1034701609,1034701609,16,AE1814,V4_dada2_read_info_03052026.xlsx,394,9,160
1034701610,1034701610,16,AE1814,,395,10,160
1034701611,1034701611,16,AE1814,V4_dada2_read_info_03052026.xlsx,396,11,200
1034701611,1034701611,16,AE1814,V4_dada2_read_info_03052026.xlsx,396,11,200
1034701612,1034701612,16,AE1814,,397,12,200
1034701613,1034701613,16,AE1814,V4_dada2_read_info_03052026.xlsx,398,13,250
1034701613,1034701613,16,AE1814,V4_dada2_read_info_03052026.xlsx,398,13,250
1034701614,1034701614,16,AE1814,,399,14,250
1034701615,1034701615,16,AE1814,V4_dada2_read_info_03052026.xlsx,400,15,300
1034701615,1034701615,16,AE1814,V4_dada2_read_info_03052026.xlsx,400,15,300
1034701616,1034701616,16,AE1814,,401,16,300
1034701617,1034701617,16,AE1814,V4_dada2_read_info_03052026.xlsx,402,17,500
1034701618,1034701618,16,AE1814,,403,18,500
1034701619,1034701619,16,AE1814,V4_dada2_read_info_03052026.xlsx,404,19,600
1034701620,1034701620,16,AE1814,,405,20,600
1034701621,1034701621,16,AE1814,V4_dada2_read_info_03052026.xlsx,406,21,800
1034701622,1034701622,16,AE1814,,407,22,800
1034701623,1034701623,16,AE1814,V4_dada2_read_info_03052026.xlsx,408,23,1000
1034701624,1034701624,16,AE1814,,409,24,1000
1034800601,1034800601,6,AE1817,,410,1,1
1034800602,1034800602,6,AE1817,,411,2,20
1034800603,1034800603,6,AE1817,,412,3,40
1034800604,1034800604,6,AE1817,,413,4,60
1034800605,1034800605,6,AE1817,,414,5,80
1034800606,1034800606,6,AE1817,,415,6,100
1034800607,1034800607,6,AE1817,,416,7,120
1034800608,1034800608,6,AE1817,,417,8,140
1034800609,1034800609,6,AE1817,,418,9,200
1034800610,1034800610,6,AE1817,,419,10,300
1034800611,1034800611,6,AE1817,,420,11,400
1034800612,1034800612,6,AE1817,,421,12,500
1034800613,1034800613,6,AE1817,,422,13,600
1034800614,1034800614,6,AE1817,,423,14,1000
1034800615,1034800615,6,AE1817,,424,15,1000
1034800801,1034800801,8,AE1817,,425,1,600
1034800802,1034800802,8,AE1817,,426,2,700
1034800803,1034800803,8,AE1817,,427,3,800
1034800804,1034800804,8,AE1817,,428,4,900
1034800805,1034800805,8,AE1817,,429,5,1000
1034800806,1034800806,8,AE1817,,430,6,1100
1034800807,1034800807,8,AE1817,,431,7,1200
1034800808,1034800808,8,AE1817,,432,8,1300
1034800809,1034800809,8,AE1817,,433,9,1400
1034800810,1034800810,8,AE1817,,434,10,1600
1034800811,1034800811,8,AE1817,,435,11,1800
1034800812,1034800812,8,AE1817,,436,12,2000
1034800813,1034800813,8,AE1817,,437,13,2200
1034800814,1034800814,8,AE1817,,438,14,2400
1034800815,1034800815,8,AE1817,,439,15,2600
1034800816,1034800816,8,AE1817,,440,16,3000
1034800817,1034800817,8,AE1817,,441,17,3000
1034800818,1034800818,8,AE1817,,442,18,3400
1034800819,1034800819,8,AE1817,,443,19,3800
1034800820,1034800820,8,AE1817,,444,20,4000
1034800821,1034800821,8,AE1817,,445,21,4200
1034800822,1034800822,8,AE1817,,446,22,4530
1034800823,1034800823,8,AE1817,,447,23,4530
1034800824,1034800824,8,AE1817,,448,24,4530
1034800901,1034800901,9,AE1817,V4_dada2_read_info_03052026.xlsx,449,1,1
1034800901,1034800901,9,AE1817,V4_dada2_read_info_03052026.xlsx,449,1,1
1034800902,1034800902,9,AE1817,,450,2,1
1034800903,1034800903,9,AE1817,V4_dada2_read_info_03052026.xlsx,451,3,40
1034800903,1034800903,9,AE1817,V4_dada2_read_info_03052026.xlsx,451,3,40
1034800904,1034800904,9,AE1817,,452,4,40
1034800905,1034800905,9,AE1817,V4_dada2_read_info_03052026.xlsx,453,5,80
1034800905,1034800905,9,AE1817,V4_dada2_read_info_03052026.xlsx,453,5,80
1034800906,1034800906,9,AE1817,,454,6,80
1034800907,1034800907,9,AE1817,V4_dada2_read_info_03052026.xlsx,455,7,120
1034800907,1034800907,9,AE1817,V4_dada2_read_info_03052026.xlsx,455,7,120
1034800908,1034800908,9,AE1817,,456,8,120
1034800909,1034800909,9,AE1817,V4_dada2_read_info_03052026.xlsx,457,9,160
1034800909,1034800909,9,AE1817,V4_dada2_read_info_03052026.xlsx,457,9,160
1034800910,1034800910,9,AE1817,,458,10,160
1034800911,1034800911,9,AE1817,V4_dada2_read_info_03052026.xlsx,459,11,200
1034800911,1034800911,9,AE1817,V4_dada2_read_info_03052026.xlsx,459,11,200
1034800911,1034800911,9,AE1817,V4_dada2_read_info_03052026.xlsx,459,11,200
1034800912,1034800912,9,AE1817,,460,12,200
1034800913,1034800913,9,AE1817,V4_dada2_read_info_03052026.xlsx,461,13,250
1034800914,1034800914,9,AE1817,,462,14,250
1034800915,1034800915,9,AE1817,,463,15,250
1034800916,1034800916,9,AE1817,V4_dada2_read_info_03052026.xlsx,464,16,300
1034800916,1034800916,9,AE1817,V4_dada2_read_info_03052026.xlsx,464,16,300
1034800917,1034800917,9,AE1817,V4_dada2_read_info_03052026.xlsx,465,17,500
1034800918,1034800918,9,AE1817,,466,18,500
1034800919,1034800919,9,AE1817,V4_dada2_read_info_03052026.xlsx,467,19,600
1034800920,1034800920,9,AE1817,,468,20,600
1034800921,1034800921,9,AE1817,V4_dada2_read_info_03052026.xlsx,469,21,800
1034800922,1034800922,9,AE1817,,470,22,800
1034800923,1034800923,9,AE1817,V4_dada2_read_info_03052026.xlsx,471,23,1000
1034800924,1034800924,9,AE1817,,472,24,1000
1034801201,1034801201,12,AE1817,,473,1,1
1034801202,1034801202,12,AE1817,,474,2,1
1034801203,1034801203,12,AE1817,,475,3,20
1034801204,1034801204,12,AE1817,,476,4,20
1034801205,1034801205,12,AE1817,,477,5,40
1034801206,1034801206,12,AE1817,,478,6,40
1034801207,1034801207,12,AE1817,,479,7,60
1034801208,1034801208,12,AE1817,,480,8,60
1034801209,1034801209,12,AE1817,,481,9,80
1034801210,1034801210,12,AE1817,,482,10,80
1034801211,1034801211,12,AE1817,,483,11,100
1034801212,1034801212,12,AE1817,,484,12,100
